,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
5832,2016-234931,2016-05-18,1,Vente,6000.0,,,CROIX DE SAINTE CLAIRE,B016,24800.0,24171,Eyzerac,24,,,241710000A0017,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,2194.0,,
5833,2016-234958,2016-05-31,1,Vente,95000.0,1.0,,RUE DE LA LIBERATION,120,24360.0,24328,Piégut-Pluviers,24,,,24328000AC0679,,,,,,,,,,,,,0,1.0,Maison,100.0,6.0,S,sols,,,183.0,0.689708,45.622999
5834,2016-234987,2016-05-31,1,Vente,2000.0,,,LA CORNETTE,B054,24300.0,24548,Teyjat,24,,,24548000AC0252,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,570.0,0.574904,45.601529
5835,2016-235023,2016-05-26,1,Vente,320.0,,,LA GAVINIE,B038,24750.0,24557,Trélissac,24,,,24557000AE0066,,,,,,,,,,,,,0,,,,,P,prés,,,130.0,0.798676,45.223281
5836,2016-235056,2016-06-07,1,Vente,1062250.0,,,LE CHATEAU,B037,24460.0,24115,Château-l'Évêque,24,,,241150000D1259,,,,,,,,,,,,,0,,,,,T,terres,,,20.0,0.68494,45.246569
5837,2016-235087,2016-06-15,1,Vente,85000.0,5002.0,F,GRAVARDIE EST,B070,24110.0,24251,Manzac-sur-Vern,24,,,24251000AZ0278,,,,,,,,,,,,,0,1.0,Maison,75.0,2.0,S,sols,,,500.0,0.583466,45.08924
5838,2016-235104,2016-06-17,1,Vente,250000.0,143.0,,LE COUSSET,B025,24360.0,24565,Varaignes,24,,,245650000D0716,,,,,,,,,,,,,0,1.0,Maison,52.0,3.0,S,sols,,,1735.0,0.53623,45.585809
5839,2016-235140,2016-06-22,1,Vente,70000.0,292.0,A,LA PESSERNE,B079,24210.0,24550,Thenon,24,,,245500000B0551,,,,,,,,,,,,,0,1.0,Maison,51.0,3.0,S,sols,,,500.0,1.081818,45.144924
5840,2016-235174,2016-06-21,1,Vente,415000.0,,,LA GASTAUDIE SUD,B016,24380.0,24365,Saint-Amand-de-Vergt,24,,,243650000A1401,,,,,,,,,,,,,0,,,,,T,terres,,,20.0,0.680151,45.002976
5841,2016-235208,2016-07-01,1,Vente,110000.0,98.0,,LES CEBRADES,B017,24660.0,24312,Sanilhac,24,24312.0,Notre-Dame-de-Sanilhac,24312000AA0101,,,,,,,,,,,,,0,1.0,Maison,105.0,5.0,S,sols,,,800.0,0.730572,45.176476
5842,2016-235230,2016-06-24,1,Vente,110000.0,,,GRASSAT SUD,B060,24110.0,24442,Saint-Léon-sur-l'Isle,24,,,24442000BD0099,,,,,,,,,,,,,0,,,,,P,prés,,,1090.0,0.47519,45.130315
5843,2016-235263,2016-07-07,1,Vente,125000.0,,,CHEZ PIRAUD,B022,24450.0,24489,Saint-Priest-les-Fougères,24,,,244890000E0306,,,,,,,,,,,,,0,,,,,P,prés,,,138.0,1.043408,45.533253
5844,2016-235290,2016-06-23,2,Vente,330.0,,,SOUS PLUVIERS,B047,24360.0,24328,Piégut-Pluviers,24,,,243280000D0824,,,,,,,,,,,,,0,,,,,P,prés,,,5258.0,0.702039,45.630028
5845,2016-235324,2016-06-24,1,Vente,220000.0,73.0,,RUE DU PAVILLON,775,24750.0,24053,Boulazac Isle Manoire,24,24053.0,Boulazac Isle Manoire,24053000AA0185,,,,,,,,,,,,,0,2.0,Appartement,66.0,4.0,S,sols,,,1265.0,,
5846,2016-235349,2016-07-07,1,Vente,87500.0,40.0,,RUE DES THERMES,4030,24000.0,24322,Périgueux,24,,,24322000BI0499,,,42.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,0.717912,45.180667
5847,2016-235373,2016-07-19,1,Vente,230000.0,,,PUYTRAUD SUD,B127,24800.0,24304,Nantheuil,24,,,24304000AL0244,,,,,,,,,,,,,0,,,,,P,prés,,,2414.0,0.965584,45.417633
5848,2016-235405,2016-07-21,1,Vente,60000.0,,,LA GAUDERIE,B034,24660.0,24312,Sanilhac,24,24312.0,Notre-Dame-de-Sanilhac,24312000AR0129,,,,,,,,,,,,,0,,,,,P,prés,,,95.0,0.713565,45.123386
5849,2016-235446,2016-07-01,1,Vente,183000.0,20.0,,RUE ROGER COUDERC,82,24750.0,24098,Champcevinel,24,,,24098000AO0090,,,,,,,,,,,,,0,1.0,Maison,111.0,5.0,AG,terrains d'agrément,PARC,Parc,177.0,0.739569,45.213395
5850,2016-235475,2016-06-30,4,Vente,55000.0,,,LA NONTRONIE EST,B043,24270.0,24397,Saint-Cyr-les-Champagnes,24,,,24397000AK0032,,,,,,,,,,,,,0,,,,,T,terres,,,7840.0,1.294042,45.373377
5851,2016-235513,2016-07-08,1,Vente,170000.0,103.0,,RUE LAGRANGE CHANCEL,2280,24000.0,24322,Périgueux,24,,,24322000AM0397,,,,,,,,,,,,,0,1.0,Maison,156.0,5.0,S,sols,,,302.0,0.70619,45.193826
5852,2016-235551,2016-07-25,1,Vente,97000.0,,,LES TREMBLADES,B638,24340.0,24253,Mareuil en Périgord,24,24253.0,Mareuil,242532350C0652,,,,,,,,,,,,,0,1.0,Maison,150.0,5.0,S,sols,,,448.0,0.523757,45.38207
5853,2016-235577,2016-07-22,1,Vente,98850.0,,,BROULIAS,B025,24310.0,24055,Bourdeilles,24,,,240550000C1042,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,510.0,0.594356,45.322219
5854,2016-235597,2016-07-19,1,Vente,123000.0,,,LA CHAPAUDIE,B014,24360.0,24100,Champniers-et-Reilhac,24,,,241000000B0669,,,,,,,,,,,,,0,,,,,S,sols,,,116.0,0.710698,45.667978
5855,2016-235624,2016-07-18,1,Vente,450000.0,7.0,,RUE DE LA BOETIE,2240,24000.0,24322,Périgueux,24,,,24322000AY0258,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,600.0,0.0,S,sols,,,519.0,0.721962,45.188444
5856,2016-235637,2016-07-19,1,Vente,1840492.0,,,JAUNOUR,B042,24750.0,24053,Boulazac Isle Manoire,24,24053.0,Boulazac Isle Manoire,24053000BD0180,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2814.0,,
5857,2016-235664,2016-07-21,1,Vente,110000.0,150.0,K,LA FONCESSE,B049,24350.0,24266,Mensignac,24,,,24266000AO0265,,,,,,,,,,,,,0,1.0,Maison,84.0,4.0,J,jardins,POTAG,Jardin potager,589.0,0.572827,45.224346
5858,2016-235700,2016-08-18,1,Vente,124000.0,5000.0,,LA FONTAINE DE CHEYNOU,B088,24530.0,24096,Champagnac-de-Belair,24,,,240960000B1348,,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,AG,terrains d'agrément,PARC,Parc,1063.0,0.696192,45.395947
5859,2016-235734,2016-08-12,1,Vente,133000.0,2.0,,RIVIERS,B058,24350.0,24069,Bussac,24,,,240690000C1372,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,J,jardins,POTAG,Jardin potager,800.0,0.605826,45.256311
5860,2016-235762,2016-08-09,1,Vente,100000.0,,,LE SOULIER,B061,24430.0,24350,Razac-sur-l'Isle,24,,,24350000AP0350,,,,,,,,,,,,,0,,,,,T,terres,,,366.0,0.60896,45.163833
5861,2016-235793,2016-08-09,1,Vente,261500.0,213.0,,HAUTE REBIERE,B103,24270.0,24320,Payzac,24,,,24320000ZD0014,,,,,,,,,,,,,0,1.0,Maison,151.0,5.0,S,sols,,,1625.0,1.186418,45.431391
5862,2016-235823,2016-08-31,1,Vente,215000.0,4.0,,ALL DES BOUVREUILS,15,24650.0,24102,Chancelade,24,,,24102000AO0356,,,,,,,,,,,,,0,1.0,Maison,190.0,7.0,BS,taillis sous futaie,,,1849.0,0.653218,45.219355
5863,2016-235851,2016-08-08,1,Vente,148000.0,,,FOUGERES,B057,24530.0,24129,Condat-sur-Trincou,24,,,241290000C0409,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,758.0,0.721851,45.360302
5864,2016-235878,2016-08-08,1,Vente,5000.0,,,PRE DE RESERVE,B148,24310.0,24064,Brantôme en Périgord,24,24391.0,Saint-Crépin-de-Richemont,24064391AX0005,24391000AX0005,,,,,,,,,,,,0,,,,,L,landes,,,2927.0,0.590206,45.403426
5865,2016-235891,2016-08-16,1,Vente,140500.0,206.0,,LES LANDES D ARSAC EST,B034,24450.0,24486,Saint-Pierre-de-Frugie,24,,,244860000A1126,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,P,prés,,,10942.0,1.023484,45.605464
5866,2016-235914,2016-08-29,1,Vente,79000.0,25.0,,RUE DES PRES,3230,24000.0,24322,Périgueux,24,,,24322000BN0003,,,2.0,67.88,,,,,,,,,1,2.0,Appartement,74.0,4.0,,,,,,0.729303,45.186428
5867,2016-235953,2016-08-29,1,Vente,220000.0,,,PUY DU ROC,B088,24420.0,24527,Savignac-les-Églises,24,,,245270000D0611,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,1410.0,0.873693,45.257995
5868,2016-235985,2016-09-02,1,Vente,75000.0,,,COUDER FERY,B040,24470.0,24271,Milhac-de-Nontron,24,,,242710000F0285,,,,,,,,,,,,,0,,,,,P,prés,,,11940.0,0.782911,45.48797
5869,2016-236013,2016-08-29,1,Vente,590000.0,31.0,,LE NOYER,B035,24160.0,24124,Clermont-d'Excideuil,24,,,24124000AN0033,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1000.0,1.037837,45.378435
5870,2016-236046,2016-09-05,1,Vente,150500.0,,,LE MONTASSOT,B070,24420.0,24527,Savignac-les-Églises,24,,,245270000B1121,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,3664.0,0.924954,45.284138
5871,2016-236064,2016-09-09,1,Vente,12000.0,,,MOULIN BRULE,B091,24300.0,24016,Augignac,24,,,240160000B0049,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,2298.0,0.730926,45.587506
5872,2016-236110,2016-09-26,2,Vente,48000.0,42.0,,LE BOURG LE CHANGE,B133,24330.0,24026,Bassillac et Auberoche,24,24026.0,Bassillac,24026103AA0176,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,,,,,,0.893565,45.195829
5873,2016-236146,2016-09-23,1,Vente,30500.0,41.0,,LE BOURG OUEST,B010,24450.0,24180,Firbeix,24,,,241800000A0096,,,,,,,,,,,,,0,1.0,Maison,84.0,3.0,S,sols,,,400.0,0.975368,45.603193
5874,2016-236181,2016-09-28,1,Vente,34000.0,6.0,,AV FRANCONI,80,24750.0,24557,Trélissac,24,,,24557000BN0202,,,57.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,0.736599,45.195592
5875,2016-236208,2016-08-12,1,Vente,63000.0,29.0,,IMP SAINTE CLAIRE,3690,24000.0,24322,Périgueux,24,,,24322000BH0251,,,7.0,,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,0.716058,45.176928
5876,2016-236237,2016-09-12,1,Vente,67000.0,,,LOGEBRENAUD,B051,24450.0,24489,Saint-Priest-les-Fougères,24,,,24489000AE0024,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,492.0,1.015173,45.549239
5877,2016-236258,2016-10-03,1,Vente,225000.0,,,MOULIN DE MASFROLET,B141,24300.0,24001,Abjat-sur-Bandiat,24,,,240010000B0061,,,,,,,,,,,,,0,,,,,S,sols,,,540.0,0.757853,45.600192
5878,2016-236289,2016-09-22,1,Vente,230000.0,41.0,,LA RENAUDIE NORD,B092,24160.0,24429,Saint-Jory-las-Bloux,24,,,24429000AH0070,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,786.0,0.955954,45.352923
5879,2016-236329,2016-09-23,1,Vente,1.0,269.0,A,AV DUJARRIC DE LA RIVIERE,70,24800.0,24551,Thiviers,24,,,24551000AO0747,,,,,,,,,,,,,0,2.0,Appartement,45.0,2.0,S,sols,,,2218.0,0.916362,45.414239
5880,2016-236351,2016-10-07,1,Vente,75000.0,,,BORIE NEUVE,B019,24460.0,24002,Agonac,24,,,240020000A0273,,,,,,,,,,,,,0,,,,,P,prés,,,2610.0,0.7245,45.285437
5881,2016-236371,2016-10-14,1,Vente,3000.0,,,LES JARTES,B098,24470.0,24479,Saint-Pardoux-la-Rivière,24,,,244790000C0864,,,,,,,,,,,,,0,,,,,L,landes,BRUY,Bruyère,1206.0,0.722424,45.489747
5882,2016-236408,2016-09-26,1,Vente,50000.0,4.0,,RUE DES CORDELIERS,320,24300.0,24311,Nontron,24,,,24311000BH0149,,,,,,,,,,,,,0,1.0,Maison,86.0,5.0,S,sols,,,628.0,0.657214,45.528226
5883,2016-236435,2016-10-12,1,Vente,15000.0,,,HAUT RUSSA,B021,24330.0,24390,Saint-Crépin-d'Auberoche,24,,,243900000A0601,,,,,,,,,,,,,0,,,,,T,terres,,,2566.0,0.904137,45.128616
5884,2016-236461,2016-05-03,1,Adjudication,61000.0,,,PUYREMALE,B625,24340.0,24253,Mareuil en Périgord,24,24253.0,Mareuil,242532350A0564,,,,,,,,,,,,,0,,,,,T,terres,,,4572.0,0.478683,45.391046
5885,2016-236494,2016-10-17,1,Vente,32400.0,,,LAVERGNE,B070,24210.0,24550,Thenon,24,,,245500000B0374,,,,,,,,,,,,,0,,,,,P,prés,,,4960.0,1.093747,45.130278
5886,2016-236527,2016-10-27,1,Vente,98000.0,,,LE BOURG,B008,24210.0,24473,Sainte-Orse,24,,,24473000AB0212,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,275.0,1.074058,45.202316
5887,2016-236568,2016-10-31,1,Vente,22000.0,259.0,,MORANCE,B138,24270.0,24320,Payzac,24,,,24320000AS0235,,,,,,,,,,,,,0,1.0,Maison,65.0,2.0,S,sols,,,374.0,1.213427,45.425654
5888,2016-236603,2016-10-26,1,Vente,160000.0,1946.0,,CHE DE BLANQUINE,53,24110.0,24372,Saint-Astier,24,,,24372000AR0267,,,,,,,,,,,,,0,1.0,Maison,120.0,5.0,S,sols,,,500.0,0.539171,45.117257
5889,2016-236642,2016-10-19,1,Vente,2000.0,,,LES ETANGCHOUX,B032,24160.0,24507,Sainte-Trie,24,,,24507000AO0046,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,3584.0,1.206491,45.293425
5890,2016-236674,2016-10-20,1,Vente,53000.0,160.0,,LES MONTS HAUTS,B053,24640.0,24401,Sainte-Eulalie-d'Ans,24,,,244010000C0242,,,,,,,,,,,,,0,1.0,Maison,58.0,3.0,S,sols,,,680.0,1.034961,45.24748
5891,2016-236705,2016-11-04,1,Vente,4500.0,,,LE BOS DU TRAUD,B004,24640.0,24401,Sainte-Eulalie-d'Ans,24,,,244010000B0681,,,,,,,,,,,,,0,,,,,T,terres,,,567.0,1.022826,45.273388
5892,2016-236724,2016-11-04,1,Vente,135000.0,5000.0,F,LA CHARIERE,B010,24380.0,24518,Salon,24,,,245180000C0623,,,,,,,,,,,,,0,1.0,Maison,109.0,5.0,P,prés,,,2397.0,0.779514,45.020438
5893,2016-236739,2016-11-04,1,Vente,90000.0,,,LE BROUILLAUD,B014,24310.0,24042,Biras,24,,,240420000F1222,,,,,,,,,,,,,0,,,,,P,prés,,,2380.0,,
5894,2016-236760,2016-10-29,1,Vente,1500.0,,,GUETIERES,B039,24300.0,24214,Javerlhac-et-la-Chapelle-Saint-Robert,24,,,24214000AM0100,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,1920.0,0.598907,45.548374
5895,2016-236799,2016-11-09,1,Vente,10000.0,133.0,A,LE MOUTOT,B080,24110.0,24236,Léguillac-de-l'Auche,24,,,24236000AP0255,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,138.0,0.552299,45.184947
5896,2016-236828,2016-10-14,1,Vente,1500.0,,,NOUAILLAC,B090,24110.0,24372,Saint-Astier,24,,,24372000BC0382,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,580.0,0.476202,45.150649
5897,2016-236859,2016-11-10,1,Vente,153000.0,,,LA GORCE,B071,24460.0,24115,Château-l'Évêque,24,,,241150000F1674,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,780.0,0.677633,45.247558
5898,2016-236894,2016-11-29,1,Vente,34012.0,,,LE BUT,B019,24380.0,24571,Vergt,24,,,245710000B0537,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,6392.0,0.72621,45.051388
5899,2016-236918,2016-11-29,1,Vente,5000.0,,,BOIS DE LA CHAPELLE,B017,24470.0,24498,Saint-Saud-Lacoussière,24,,,244980000A0215,,,,,,,,,,,,,0,,,,,T,terres,,,6285.0,0.803719,45.570874
5900,2016-236950,2016-12-06,1,Vente,20000.0,7.0,,RUE DES ALLIES,10,24360.0,24328,Piégut-Pluviers,24,,,24328000AC0082,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,132.0,0.689059,45.62291
5901,2016-236978,2016-11-16,1,Vente,300000.0,5.0,,PL PLUMANCY,3140,24000.0,24322,Périgueux,24,,,24322000AY0012,,,,,,,,,,,,,0,2.0,Appartement,20.0,1.0,S,sols,,,70.0,0.714297,45.186595
5902,2016-236999,2016-12-05,1,Vente,25790.0,,,FUSELIER OUEST,B036,24350.0,24108,La Chapelle-Gonaguet,24,,,24108000AK0044,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHAT,Châtaigneraie,2702.0,0.640042,45.234131
5903,2016-237031,2016-11-18,2,Vente,194000.0,,,NIVERSAC,B189,24330.0,24053,Boulazac Isle Manoire,24,24053.0,Boulazac Isle Manoire,240534390A0610,,,,,,,,,,,,,0,,,,,S,sols,,,500.0,0.80915,45.138573
5904,2016-237064,2016-12-12,1,Vente,80.0,,,LE BOURG MONSEC,B670,24340.0,24253,Mareuil en Périgord,24,24253.0,Mareuil,242532830B1585,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,80.0,0.532308,45.421656
5905,2016-237102,2016-12-07,1,Vente,147000.0,,,PEYLY,B233,24640.0,24147,Cubjac-Auvézère-Val d'Ans,24,24147.0,Cubjac,241474750A0837,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,3928.0,0.995492,45.257418
5906,2016-237124,2016-12-06,1,Vente,78500.0,8.0,,PL DE LA REPUBLIQUE,190,24360.0,24328,Piégut-Pluviers,24,,,24328000AC0087,,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,S,sols,,,137.0,0.689303,45.622703
5907,2016-237151,2016-12-08,1,Vente,6000.0,,,L ETEPE,B015,24750.0,24135,Cornille,24,,,241350000C0078,,,,,,,,,,,,,0,,,,,T,terres,,,7090.0,0.765229,45.250408
5908,2016-237168,2016-11-25,5,Vente,55300.0,,,LE CLAUD DE LA LANDOTTE,B027,24800.0,24481,Saint-Paul-la-Roche,24,,,24481000AT0181,,,,,,,,,,,,,0,,,,,P,prés,,,4040.0,1.008263,45.47774
5909,2016-237194,2016-11-29,1,Echange,9500.0,,,LAS COUYALAS,B059,24310.0,24042,Biras,24,,,240420000F0002,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,690.0,0.671857,45.303261
5910,2016-237215,2016-12-20,1,Vente,86000.0,,,LES BOUYGES,B178,24640.0,24147,Cubjac-Auvézère-Val d'Ans,24,24147.0,Cubjac,241470470B0020,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,660.0,0.958966,45.2231
5911,2016-237232,2016-12-12,1,Vente,200.0,,,SOUS LE PLAN,B106,24110.0,24442,Saint-Léon-sur-l'Isle,24,,,24442000BC0076,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,742.0,0.474932,45.124838
5912,2016-237251,2016-12-02,1,Vente,43368.0,,,FUMADIERE,B037,24800.0,24095,Chalais,24,,,24095000AC0012,,,,,,,,,,,,,0,,,,,P,prés,,,5230.0,0.936043,45.527424
5913,2016-237269,2016-12-13,1,Vente,150000.0,,,VEDELOUX,B097,24800.0,24134,Corgnac-sur-l'Isle,24,,,241340000D0928,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,530.0,0.902524,45.371356
5914,2016-237286,2016-12-20,1,Vente,124450.0,,,LES GONTHIERS,B032,24380.0,24576,Veyrines-de-Vergt,24,,,245760000B0248,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,8450.0,0.775492,44.995375
5915,2016-237290,2016-12-27,1,Vente,2400.0,,,LES GRANDS BOIS,B091,24450.0,24269,Mialet,24,,,242690000B0238,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,2830.0,0.893246,45.582333
5916,2016-237331,2016-12-27,1,Vente,135000.0,26.0,,CHEZ FUZIL,B015,24380.0,24576,Veyrines-de-Vergt,24,,,245760000B0412,,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,S,sols,,,898.0,0.797411,44.990496
5917,2016-237360,2016-12-15,1,Vente,375600.0,138.0,,AV DU MAL JUIN,2592,24000.0,24322,Périgueux,24,,,24322000BC0394,,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,CH,chemin de fer,FER,Chemin de fer,1133.0,,
5918,2016-237383,2016-12-28,1,Vente,254378.0,30.0,,CHE DES TRIADOUX,166,24420.0,24513,Saint-Vincent-sur-l'Isle,24,,,24513000AB0086,,,,,,,,,,,,,0,1.0,Maison,155.0,6.0,BT,taillis simples,CHENE,Chênes,1508.0,0.903275,45.247833
5919,2016-237411,2016-12-21,1,Vente,25000.0,,,LAVAURE,B073,24110.0,24372,Saint-Astier,24,,,24372000AX0861,,,,,,,,,,,,,0,,,,,T,terres,,,438.0,0.505311,45.135902
5920,2016-237448,2016-12-21,1,Vente,80000.0,,,LES CHATIGNOLES,B008,24800.0,24171,Eyzerac,24,,,241710000B0159,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,195.0,0.904739,45.395242
5921,2016-237479,2016-12-28,1,Vente,160000.0,,,LES LANDES DE LA CROIX,B036,24470.0,24101,Champs-Romain,24,,,241010000D0778,,,,,,,,,,,,,0,,,,,T,terres,,,9200.0,0.74585,45.540745
5922,2016-237496,2016-12-28,1,Vente,325000.0,549.0,,AV FIRMIN BOUVIER,275,24750.0,24053,Boulazac Isle Manoire,24,24053.0,Boulazac Isle Manoire,24053000AB0051,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,960.0,0.0,S,sols,,,7270.0,0.768216,45.179881
5923,2016-237514,2016-12-30,1,Vente,17000.0,,,BOIS DE CHANGEAN,B002,24160.0,24196,Génis,24,,,24196000AC0182,,,,,,,,,,,,,0,,,,,T,terres,,,5153.0,1.144703,45.308224
5924,2016-237534,2016-12-12,1,Vente,117000.0,4.0,,LE BOURG,B013,24350.0,24266,Mensignac,24,,,24266000AN0423,,,,,,,,,,,,,0,1.0,Maison,73.0,3.0,AG,terrains d'agrément,PARC,Parc,257.0,0.555979,45.222781
5925,2016-237557,2016-02-02,1,Adjudication,,476.0,C,LE CHATELLOU,B023,24750.0,24053,Boulazac Isle Manoire,24,24053.0,Boulazac Isle Manoire,24053000AS0230,,,,,,,,,,,,,0,1.0,Maison,40.0,1.0,S,sols,,,333.0,0.754479,45.172445
5926,2016-237562,2016-10-28,1,Vente,210000.0,,,FARGEAS,B059,24270.0,24464,Saint-Mesmin,24,,,24464000AB0160,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,6220.0,1.265895,45.370232
5927,2016-237594,2016-01-08,1,Vente,25000.0,,,LES BOUYGUES,B012,24520.0,24472,Saint-Nexans,24,,,244720000A1291,,,,,,,,,,,,,0,,,,,VI,vignes,,,3401.0,0.528546,44.81349
5928,2016-237623,2016-01-15,1,Vente,8000.0,,,LAGENEBRE,B020,24560.0,24177,Faux,24,,,241770000B0306,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2720.0,0.668465,44.786825
5929,2016-237652,2016-01-26,1,Vente,65000.0,,,GRAND VALA,B047,24130.0,24277,Monfaucon,24,,,24277000AE0172,,,,,,,,,,,,,0,,,,,B,bois,,,542.0,0.255958,44.919742
5930,2016-237681,2016-01-13,1,Vente,80000.0,32.0,,RUE EUGENE LE ROY,30,24130.0,24340,Prigonrieux,24,,,24340000AH0201,,,,,,,,,,,,,0,1.0,Maison,84.0,4.0,S,sols,,,755.0,0.4125,44.854415
5931,2016-237702,2016-01-28,1,Vente,113220.0,4.0,,RUE DU TUQUET,1,24560.0,24054,Bouniagues,24,,,240540000B0770,,,,,,,,,,,,,0,1.0,Maison,71.0,3.0,S,sols,,,725.0,0.532294,44.754877
5932,2016-237718,2016-02-16,1,Vente,75000.0,,,LA ROUILLASSE,B126,24230.0,24370,Saint-Antoine-de-Breuilh,24,,,24370000AN0359,,,,,,,,,,,,,0,,,,,T,terres,,,55.0,0.117345,44.829199
5933,2016-237747,2016-02-05,1,Vente,335000.0,,,GRAVETTES,B026,24520.0,24419,Saint-Germain-et-Mons,24,,,244190000B0042,,,,,,,,,,,,,0,,,,,P,prés,,,64610.0,0.590665,44.822009
5934,2016-237778,2016-02-18,1,Vente,160000.0,135.0,B,GUINET,B047,24610.0,24272,Minzac,24,,,242720000D1663,,,,,,,,,,,,,0,1.0,Maison,188.0,4.0,P,prés,,,266.0,0.016196,44.938696
5935,2016-237818,2016-02-12,1,Vente,300.0,,,LES LAURENTS,B082,24230.0,24370,Saint-Antoine-de-Breuilh,24,,,24370000AX0197,,,,,,,,,,,,,0,,,,,P,prés,,,646.0,0.171273,44.837664
5936,2016-237857,2016-02-19,1,Vente,116000.0,87.0,B,CABANETAS OUEST,B009,24130.0,24197,Ginestet,24,,,241970000B1058,,,,,,,,,,,,,0,1.0,Maison,125.0,6.0,P,prés,,,3619.0,0.430039,44.902744
5937,2016-237886,2016-02-25,1,Vente,100.0,,,LAFONT,B028,24230.0,24514,Saint-Vivien,24,,,24514000AK0400,,,,,,,,,,,,,0,,,,,VI,vignes,,,170.0,0.09972,44.890111
5938,2016-237917,2016-03-02,1,Vente,145000.0,87.0,A,CABANETAS OUEST,B009,24130.0,24197,Ginestet,24,,,241970000B0847,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,800.0,0.437118,44.897819
5939,2016-237948,2016-02-26,1,Vente,155000.0,19.0,,AV JEAN MOULIN,66,24150.0,24223,Lalinde,24,,,24223000BB0098,,,,,,,,,,,,,0,1.0,Maison,90.0,0.0,S,sols,,,1214.0,0.724653,44.83476
5940,2016-237970,2016-02-29,1,Vente,1000.0,,,MARTINON,B065,24610.0,24272,Minzac,24,,,242720000D1538,,,,,,,,,,,,,0,,,,,T,terres,,,506.0,0.019648,44.949881
5941,2016-237995,2016-03-14,3,Echange,800.0,,,LE GUINOT,B063,24610.0,24454,Saint-Martin-de-Gurson,24,,,244540000E1322,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1486.0,0.115711,44.953717
5942,2016-238026,2016-02-09,1,Vente,50000.0,107.0,,RTE DES PELISSOUX,54,24100.0,24145,Creysse,24,,,24145000AB0258,,,,,,,,,,,,,0,1.0,Maison,200.0,8.0,S,sols,,,1536.0,0.549437,44.879206
