,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
7369,2017-293624,2017-08-30,1,Vente,155000.0,,,IMP THEOPHILE GAUTHIER,2463,26200.0,26198,Montélimar,26,,,26198000BM0454,,,,,,,,,,,,,0,,,,,S,sols,,,307.0,4.757559,44.541402
7370,2017-293658,2017-08-21,1,Vente,53000.0,9.0,,RUE POINT DU JOUR,1800,26200.0,26198,Montélimar,26,,,26198000AV1642,,,,,,,,,,,,,0,1.0,Maison,28.0,1.0,S,sols,,,23.0,4.753165,44.558722
7371,2017-293701,2017-08-31,1,Vente,560000.0,,,LES GRANDS MARAIS,B013,26770.0,26322,Saint-Pantaléon-les-Vignes,26,,,263220000A0329,,,,,,,,,,,,,0,,,,,T,terres,,,870.0,5.027447,44.403669
7372,2017-293751,2017-08-29,1,Vente,239000.0,,,LES HUBACS,B051,26220.0,26114,Dieulefit,26,,,26114000AP0394,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,15.0,5.058183,44.518706
7373,2017-293799,2017-09-12,1,Vente,1250.0,,,SERRE DE COUSTONS,B072,26110.0,26244,Le Poët-Sigillat,26,,,262440000B0911,,,,,,,,,,,,,0,,,,,L,landes,PATIS,Patis,1010.0,5.308812,44.351464
7374,2017-293835,2017-08-30,1,Vente,365000.0,13.0,,RUE DES GREZES,1143,26200.0,26198,Montélimar,26,,,26198000BR0095,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,J,jardins,,,542.0,,
7375,2017-293848,2017-09-07,1,Vente,44000.0,5.0,,AV GENERAL DE GAULLE,680,26700.0,26235,Pierrelatte,26,,,26235000AH0196,,,18,,2.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,41.0,0.0,,,,,,4.696815,44.375239
7376,2017-293899,2017-05-30,1,Vente,100000.0,,,SAINT ANDRE,B018,26460.0,26241,Le Poët-Célard,26,,,262410000B0674,,,,,,,,,,,,,0,,,,,T,terres,,,14597.0,5.103689,44.590954
7377,2017-293943,2017-10-09,1,Vente,378275.0,,,LA GOURGE,B020,26790.0,26275,Rochegude,26,,,262750000L1515,,,,,,,,,,,,,0,,,,,S,sols,,,456.0,4.818493,44.241068
7378,2017-293971,2017-09-26,1,Vente,4000.0,,,LES VALENTINS,B020,26460.0,26111,Crupies,26,,,261110000A0107,,,,,,,,,,,,,0,,,,,L,landes,PACAG,Pacage,505.0,5.166146,44.563727
7379,2017-294021,2017-09-29,1,Vente,50000.0,,,LES HUBACS,B051,26160.0,26243,Le Poët-Laval,26,,,262430000Z0127,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,353.0,5.02562,44.519508
7380,2017-294058,2017-10-10,1,Vente,57000.0,,,FUMAS,B022,26130.0,26211,Montségur-sur-Lauzon,26,,,262110000C0556,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,1064.0,4.86508,44.365823
7381,2017-294075,2017-09-25,1,Vente,750000.0,,,LE COLLET DE GRENON,B042,26570.0,26193,Montbrun-les-Bains,26,,,261930000B0163,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,4300.0,5.44566,44.194802
7382,2017-294086,2017-10-24,1,Vente,438860.0,,,BOURREL,B009,26470.0,26012,Arnayon,26,,,260120000A0309,,,,,,,,,,,,,0,,,,,T,terres,,,1086.0,,
7383,2017-294116,2017-10-04,1,Vente,1.0,,,LES COSTES,B024,26470.0,26047,Bellegarde-en-Diois,26,,,260470000D0753,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,274.0,5.45034,44.534345
7384,2017-294153,2017-10-06,1,Vente,325000.0,277.0,,CHE DE LA POMPE A VENT,30,26780.0,26169,Malataverne,26,,,26169000ZA0349,,,,,,,,,,,,,0,1.0,Maison,147.0,5.0,AG,terrains d'agrément,,,1093.0,4.733657,44.489059
7385,2017-294196,2017-10-18,1,Vente,95000.0,,,LE COLOMBIER,B008,26790.0,26275,Rochegude,26,,,262750000H0923,,,,,,,,,,,,,0,,,,,S,sols,,,337.0,4.825946,44.248973
7386,2017-294247,2017-11-07,1,Vente,136000.0,,,LES PLAINES,B058,26110.0,26377,Vinsobres,26,,,263770000H0106,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1389.0,5.031792,44.33404
7387,2017-294299,2017-10-30,1,Vente,9500.0,,,LE GOURJAS,B019,26170.0,26256,Propiac,26,,,262560000A0083,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2170.0,5.193286,44.279891
7388,2017-294332,2017-10-31,1,Echange,1520.0,,,PINFRE,B029,26790.0,26357,Tulette,26,,,263570000P0069,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,2610.0,4.927636,44.267004
7389,2017-294373,2017-11-13,1,Vente,2200.0,,,LE VILLAGE,B121,26340.0,26017,Aucelon,26,,,260170000H0051,,,,,,,,,,,,,0,,,,,S,sols,,,440.0,5.343672,44.624251
7390,2017-294401,2017-10-30,1,Vente,243970.0,5.0,,IMP LEON PERRIER,1320,26200.0,26198,Montélimar,26,,,26198000AS0136,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1153.0,4.74234,44.561855
7391,2017-294438,2017-11-14,1,Vente,12000.0,,,VALAURIE,B144,26340.0,26321,Saint-Nazaire-le-Désert,26,,,263210000T0044,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,14740.0,5.252293,44.5851
7392,2017-294467,2017-11-10,1,Vente,175000.0,,,MAISON DES BRUNES,B022,26790.0,26033,La Baume-de-Transit,26,,,260330000C0484,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,536.0,4.878854,44.326731
7393,2017-294504,2017-11-15,1,Vente,33000.0,,,PRADAYERE,B037,26170.0,26180,Mérindol-les-Oliviers,26,,,261800000C0858,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,450.0,5.170596,44.2544
7394,2017-294559,2017-11-30,1,Vente,358525.0,,,LES MAMARTEAUX,B043,26700.0,26138,La Garde-Adhémar,26,,,261380000C0869,,,,,,,,,,,,,0,,,,,S,sols,,,400.0,4.752467,44.400313
7395,2017-294589,2017-12-06,1,Vente,10200.0,,,DAUMAS,B025,26460.0,26060,Bouvières,26,,,260600000A0239,,,,,,,,,,,,,0,,,,,T,terres,,,19950.0,,
7396,2017-294629,2017-12-05,1,Vente,1500.0,,,SERRE DU LEVRIER,B074,26780.0,26005,Allan,26,,,260050000C0166,,,,,,,,,,,,,0,,,,,L,landes,,,3681.0,4.810946,44.50069
7397,2017-294674,2017-11-30,1,Vente,62000.0,,,LA PLAINE DU DEBAT,B039,26160.0,26031,La Bâtie-Rolland,26,,,26031000ZD0029,,,,,,,,,,,,,0,,,,,L,landes,,,850.0,4.869908,44.568926
7398,2017-294711,2017-11-30,1,Vente,1935000.0,,,BARRET,B001,26230.0,26261,Réauville,26,,,262610000G0283,,,,,,,,,,,,,0,,,,,T,terres,,,7757.0,4.819778,44.465951
7399,2017-294753,2017-11-27,1,Vente,182700.0,,,CONDAMINE,B048,26310.0,26361,Valdrôme,26,,,26361000WI0151,,,,,,,,,,,,,0,,,,,T,terres,,,510.0,5.596131,44.497976
7400,2017-294802,2017-12-18,1,Vente,240000.0,,,RTE D ESPELUCHE,850,26200.0,26198,Montélimar,26,,,26198000BO0251,,,,,,,,,,,,,0,,,,,S,sols,,,1720.0,4.754258,44.547672
7401,2017-294840,2017-12-21,1,Vente,235000.0,,,FABRANCHE,B034,26110.0,26182,Mirabel-aux-Baronnies,26,,,261820000A1278,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,2801.0,5.073031,44.30949
7402,2017-294888,2017-12-15,1,Vente,666400.0,18.0,,RUE SAINTE CROIX,2290,26200.0,26198,Montélimar,26,,,26198000AV1232,,,,,,,,,,,,,0,2.0,Appartement,52.0,2.0,S,sols,,,310.0,4.750601,44.559025
7403,2017-294921,2017-12-19,1,Vente,405000.0,,,VINSON,B052,26160.0,26251,Portes-en-Valdaine,26,,,262510000B0309,,,,,,,,,,,,,0,,,,,T,terres,,,573.0,4.921935,44.530263
7404,2017-294947,2017-12-18,2,Echange,12822.3,,,LES ECHARAVELLES,B029,26230.0,26284,Roussas,26,,,262840000D0774,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2035.0,4.787674,44.424018
7405,2017-294980,2017-12-19,1,Vente,440500.0,,,LA PIERELLE,B028,26310.0,26036,Beaumont-en-Diois,26,,,260360000Y0249,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,6336.0,,
7406,2017-295017,2017-12-22,1,Vente,20000.0,,,LE VILLAGE,B024,26450.0,26095,Cléon-d'Andran,26,,,260950000F0037,,,,,,,,,,,,,0,,,,,J,jardins,,,359.0,4.937561,44.610311
7407,2017-295041,2017-12-22,1,Vente,350000.0,51.0,,AV SAINT LAZARE,2190,26200.0,26198,Montélimar,26,,,26198000AC0014,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,80.0,0.0,S,sols,,,1314.0,4.755027,44.5685
7408,2017-295080,2017-12-28,1,Vente,25000.0,,,MONT FERRANT,B053,26110.0,26182,Mirabel-aux-Baronnies,26,,,261820000E0544,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,1040.0,5.109928,44.3183
7409,2017-295101,2017-12-28,2,Echange,7000.0,,,BOUT DU RIEUX,B006,26110.0,26377,Vinsobres,26,,,26377000ZC0055,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,1558.0,5.064856,44.317989
7410,2017-295118,2017-10-06,1,Vente,110000.0,5229.0,,LES AIRES,B004,26510.0,26264,Rémuzat,26,,,262640000D0849,,,,,,,,,,,,,0,1.0,Maison,67.0,3.0,S,sols,,,350.0,5.351106,44.408934
7411,2017-295161,2017-01-09,1,Vente,54000.0,,,LE BOIS DU CHENE SAINTE BA,B013,27190.0,27287,Glisolles,27,,,272870000B0764,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2454.0,0.998438,48.995119
7412,2017-295210,2017-01-07,1,Vente,94000.0,6.0,T,RUE DE PACEL,450,27120.0,27448,Pacy-sur-Eure,27,,,27448000AD0452,,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.382762,49.012722
7413,2017-295258,2017-01-26,1,Vente,213000.0,2.0,,RUE DES MARDELLES,89,27250.0,27009,Ambenay,27,,,27009000ZA0194,,,,,,,,,,,,,0,1.0,Maison,162.0,5.0,S,sols,,,500.0,0.74616,48.836252
7414,2017-295314,2017-01-21,1,Vente,10000.0,,,LA VIGNE A SAUSSAY,B058,27530.0,27193,Croth,27,,,27193000ZC0195,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,207.0,1.383044,48.853766
7415,2017-295364,2017-01-31,1,Vente,160000.0,4.0,,RUE DES PASTOURIAUX,58,27750.0,27183,La Couture-Boussey,27,,,27183000ZK0045,,,,,,,,,,,,,0,1.0,Maison,250.0,9.0,AG,terrains d'agrément,,,1820.0,1.387203,48.907966
7416,2017-295396,2017-02-04,1,Vente,300000.0,,,LA NOE VICAIRE,B027,27250.0,27508,Saint-Antonin-de-Sommaire,27,,,27508000ZE0067,,,,,,,,,,,,,0,,,,,VE,vergers,,,22440.0,0.656298,48.81409
7417,2017-295445,2017-01-28,1,Vente,172000.0,5.0,,RUE DU CENTRE,7,27220.0,27277,La Baronnie,27,,,272770000C0148,,,,,,,,,,,,,0,1.0,Maison,99.0,4.0,S,sols,,,963.0,1.264915,48.956817
7418,2017-295495,2017-02-10,1,Vente,565970.0,144.0,,LA FOSSE FOUCHER,B041,27120.0,27343,Houlbec-Cocherel,27,,,27343000ZH0049,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,288.0,1.361084,49.051359
7419,2017-295538,2017-02-15,1,Vente,217000.0,40.0,D,RUE ST LEGER,25,27120.0,27689,Villegats,27,,,27689000AB0311,,,,,,,,,,,,,0,1.0,Maison,103.0,5.0,AG,terrains d'agrément,,,857.0,1.465514,48.998345
7420,2017-295595,2017-02-11,1,Vente,114000.0,1.0,,RUE DU DOCTEUR LETHIERE,1000,27000.0,27229,Évreux,27,,,27229000XE0087,,,23,55.28,,,,,,,,,1,2.0,Appartement,55.0,2.0,,,,,,1.142595,49.021748
7421,2017-295635,2017-02-21,3,Vente,58679.2,,,LE HAUT DU GUINOT,B027,27120.0,27358,Jouy-sur-Eure,27,,,27358000ZC0157,,,,,,,,,,,,,0,,,,,T,terres,,,13236.0,1.282891,49.034338
7422,2017-295688,2017-03-04,2,Vente,50000.0,,,LE HAMEL,B034,27930.0,27652,Tourneville,27,,,276520000C0514,,,,,,,,,,,,,0,,,,,P,prés,,,1019.0,1.119896,49.097466
7423,2017-295736,2017-02-25,1,Vente,158000.0,3.0,,RUE JEAN JAURES,1740,27000.0,27229,Évreux,27,,,27229000XK0063,,,80,94.72,,,,,,,,,1,2.0,Appartement,93.0,4.0,,,,,,1.151581,49.021799
7424,2017-295777,2017-03-09,1,Vente,113000.0,117.0,,RUE DE LA ROCHETTE,2870,27000.0,27229,Évreux,27,,,27229000BX0407,,,43,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.128841,49.024404
7425,2017-295826,2017-03-22,1,Vente,578000.0,,,AULNAY,B002,27650.0,27423,Muzy,27,,,274230000A0601,,,,,,,,,,,,,0,,,,,T,terres,,,3280.0,1.341493,48.787459
7426,2017-295868,2017-03-25,1,Vente,81159.13,10.0,,RUE ANDRE GAULTIER,31,27950.0,27612,Saint-Vincent-des-Bois,27,,,27612000ZB0238,,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,S,sols,,,748.0,1.394899,49.070222
7427,2017-295918,2017-03-21,1,Vente,420000.0,9265.0,,RUE DE LA JAUNIERE,83,27930.0,27017,Angerville-la-Campagne,27,,,27017000AE0085,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,618.0,0.0,S,sols,,,2366.0,1.157202,48.982478
7428,2017-295966,2017-03-28,1,Vente,148000.0,45.0,,QUAI CAMERE,370,27200.0,27681,Vernon,27,,,27681000XC0703,,,311,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.493671,49.089184
7429,2017-296013,2017-04-05,1,Vente,222500.0,,,LES VALLEES,B040,27130.0,27383,Mandres,27,,,27383000ZE0061,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1663.0,0.868129,48.748082
7430,2017-296050,2017-03-23,1,Vente,125000.0,11.0,,LA FERME DE VILLALET,B092,27240.0,27693,Sylvains-Lès-Moulins,27,,,276936880A0258,,,,,,,,,,,,,0,1.0,Maison,123.0,7.0,P,prés,,,19836.0,1.049302,48.934199
7431,2017-296092,2017-03-24,1,Vente,6465.0,,,LE VAL AU GRAIN,B030,27220.0,27621,Serez,27,,,27621000ZA0113,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2758.0,1.357177,48.94969
7432,2017-296135,2017-04-04,1,Vente,147000.0,7.0,,IMP DES MARRONNIERS,70,27180.0,27464,Le Plessis-Grohan,27,,,274640000B0232,,,,,,,,,,,,,0,1.0,Maison,61.0,4.0,S,sols,,,762.0,1.148561,48.957538
7433,2017-296169,2017-03-31,2,Vente,1500000.0,1.0,,RUE DU DOCTEUR CHANOINE,760,27200.0,27681,Vernon,27,,,27681000BE0262,,,,,,,,,,,,,0,2.0,Appartement,77.0,4.0,S,sols,,,1241.0,1.490873,49.098398
7434,2017-296213,2017-04-11,1,Vente,177000.0,,,FERME DE LA TURGERE,B006,27130.0,27036,Bâlines,27,,,270360000A0755,,,,,,,,,,,,,0,,,,,J,jardins,,,38.0,0.974926,48.744293
7435,2017-296269,2017-04-14,1,Vente,2100.0,,,LES PRES,B067,27250.0,27427,Neaufles-Auvergny,27,,,27427000ZL0025,,,,,,,,,,,,,0,,,,,P,prés,,,3750.0,0.731439,48.875061
7436,2017-296323,2017-04-22,1,Vente,84200.0,106.0,,LA COLOMBIERE,B164,27160.0,27112,Breteuil,27,,,271121590G0214,,,,,,,,,,,,,0,1.0,Maison,120.0,3.0,S,sols,,,579.0,0.870863,48.789982
7437,2017-296353,2017-05-06,1,Vente,150000.0,19.0,,RUE JEAN MOULIN,541,27130.0,27679,Verneuil d'Avre et d'Iton,27,,,276790000B0843,,,,,,,,,,,,,0,1.0,Maison,74.0,4.0,S,sols,,,500.0,0.911118,48.739982
7438,2017-296401,2017-05-16,1,Vente,355500.0,,,LES PETITES BRUYERES,B067,27120.0,27343,Houlbec-Cocherel,27,,,27343000ZA0269,,,,,,,,,,,,,0,,,,,S,sols,,,831.0,1.363591,49.075931
7439,2017-296450,2017-05-12,1,Vente,179100.0,10.0,,RUE ANDRE GAULTIER,31,27950.0,27612,Saint-Vincent-des-Bois,27,,,27612000ZB0238,,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,S,sols,,,748.0,1.394899,49.070222
7440,2017-296501,2017-05-17,1,Vente,265000.0,4.0,,RUE DE LA FERME,1138,27190.0,27242,Le Fidelaire,27,,,272420000A0047,,,,,,,,,,,,,0,1.0,Maison,182.0,4.0,S,sols,,,500.0,0.794027,48.964441
7441,2017-296542,2017-03-30,1,Vente,150000.0,,,SAINT NICOLAS DE LA MALADR,B096,27930.0,27299,Gravigny,27,,,27299000AB0375,,,,,,,,,,,,,0,,,,,S,sols,,,1100.0,1.159333,49.038856
7442,2017-296588,2017-05-19,1,Vente,163000.0,12.0,,RUE A DE VIGNY,5,27640.0,27114,Breuilpont,27,,,27114000AK0256,,,,,,,,,,,,,0,1.0,Maison,105.0,5.0,S,sols,,,900.0,1.425268,48.962079
7443,2017-296637,2017-05-26,1,Vente,80000.0,16.0,,RUE JEAN MOULIN,1760,27000.0,27229,Évreux,27,,,27229000XS0064,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,18.0,1.15316,49.01723
7444,2017-296680,2017-05-30,1,Vente,155000.0,,,LA VALLEE DES NOES,B113,27580.0,27108,Bourth,27,,,27108000ZL0021,,,,,,,,,,,,,0,,,,,T,terres,,,95070.0,0.803395,48.748828
7445,2017-296708,2017-05-24,1,Vente,292200.0,1.0,,RUE DE LA FORET - SYLVAINS LES,123,27240.0,27693,Sylvains-Lès-Moulins,27,,,27693178ZH0106,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,S,sols,,,112.0,1.091676,48.908017
7446,2017-296752,2017-06-02,2,Vente,108468.0,689.0,,LA REMISE,B064,27930.0,27299,Gravigny,27,,,27299000ZA0199,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,1200.0,0.0,,,,,,1.172942,49.052574
7447,2017-296796,2017-06-06,1,Vente,375000.0,9.0,,RUE JULES FERRY,170,27950.0,27562,Saint-Marcel,27,,,27562000AK0823,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,144.0,0.0,S,sols,,,500.0,1.448351,49.099633
7448,2017-296846,2017-06-06,1,Vente,105000.0,713.0,,RUE THEODORE PIERRE,307,27160.0,27112,Breteuil,27,,,27112000XA0080,,,,,,,,,,,,,0,1.0,Maison,140.0,4.0,S,sols,,,500.0,0.900407,48.842909
7449,2017-296900,2017-06-14,1,Vente,100000.0,94.0,,AV DE ROUEN,2230,27200.0,27681,Vernon,27,,,27681000AZ0029,,,12,,70.0,,,,,,,,2,2.0,Appartement,49.0,2.0,,,,,,1.475411,49.099473
7450,2017-296929,2017-06-16,1,Vente,1.0,,,CAER OUEST,B011,27930.0,27439,Normanville,27,,,274390000D0175,,,,,,,,,,,,,0,,,,,S,sols,,,5800.0,1.168233,49.070023
7451,2017-296967,2017-06-29,1,Vente,110000.0,1.0,T,RUE DE L ABBAYE,40,27540.0,27355,Ivry-la-Bataille,27,,,273550000A1455,,,,,,,,,,,,,0,1.0,Maison,46.0,3.0,S,sols,,,46.0,1.462777,48.88503
7452,2017-297020,2017-06-30,1,Vente,195000.0,9.0,,RUE DES CHARTREUX,540,27200.0,27681,Vernon,27,,,27681000BK0225,,,,,,,,,,,,,0,1.0,Maison,79.0,3.0,S,sols,,,314.0,1.476573,49.090879
7453,2017-297072,2017-06-23,1,Vente,217800.0,9249.0,,IMP DU CLOS FLEURI,10,27930.0,27147,La Chapelle-du-Bois-des-Faulx,27,,,271470000C0249,,,,,,,,,,,,,0,1.0,Maison,131.0,5.0,S,sols,,,500.0,1.16204,49.116473
7454,2017-297116,2017-05-30,1,Vente,20000.0,,,LE VILLAGE,B070,27220.0,27177,Coudres,27,,,27177000AB0087,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,737.0,1.244764,48.864546
7455,2017-297150,2017-06-30,1,Vente,234000.0,78.0,,RUE ST DENIS,17,27120.0,27273,Gadencourt,27,,,27273000ZA0150,,,,,,,,,,,,,0,1.0,Maison,130.0,5.0,AG,terrains d'agrément,,,800.0,1.396462,48.987058
7456,2017-297195,2017-06-27,1,Vente,188000.0,,,LA COTE DES ANGLES,B019,27930.0,27118,Brosville,27,,,271180000B0256,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1086.0,1.143693,49.098031
7457,2017-297247,2017-06-29,1,Vente,15000.0,10.0,,RUE AUX VACHES,128,27950.0,27554,La Chapelle-Longueville,27,,,27554588AE0190,,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,S,sols,,,746.0,1.427235,49.132224
7458,2017-297291,2017-07-05,1,Vente,53000.0,9003.0,,RUE DU FER A CHEVAL,1230,27000.0,27229,Évreux,27,,,27229000AO0204,,,121,59.73,142.0,,,,,,,,2,2.0,Appartement,60.0,3.0,,,,,,1.168002,49.02869
7459,2017-297315,2017-07-21,1,Vente,95000.0,6.0,,RUE DES ECOLES,120,27220.0,27507,Saint-André-de-l'Eure,27,,,27507000AM0136,,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.271433,48.904828
7460,2017-297355,2017-07-29,1,Vente,185000.0,,,LES LARRIS,B023,27190.0,27568,Sainte-Marthe,27,,,27568000ZI0082,,,,,,,,,,,,,0,,,,,S,sols,,,825.0,0.87882,48.968241
7461,2017-297404,2017-07-08,1,Vente,140000.0,144.0,,RUE DU LAVOIR - CONDE,240,27160.0,27198,Mesnils-sur-Iton,27,27198.0,Mesnils-sur-Iton,27198166AS0091,,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,S,sols,,,80.0,0.948087,48.837908
7462,2017-297448,2017-07-22,1,Vente,100000.0,24.0,,RUE DE LA DIME,30,27930.0,27306,Guichainville,27,,,27306000AL0217,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4448.0,,
7463,2017-297495,2017-08-04,1,Vente,25000.0,,,BOISSET HENNEQUIN,B004,27950.0,27612,Saint-Vincent-des-Bois,27,,,27612000ZD0070,,,,,,,,,,,,,0,,,,,S,sols,,,1020.0,,
7464,2017-297546,2017-07-21,1,Vente,179500.0,10.0,,RUE DE LA NATION,1835,27200.0,27681,Vernon,27,,,27681000AZ0242,,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.472472,49.09861
7465,2017-297571,2017-08-02,1,Vente,270000.0,3.0,,CHE DES FOURNEAUX,19,27120.0,27501,Rouvray,27,,,27501000ZB0147,,,,,,,,,,,,,0,1.0,Maison,195.0,8.0,AG,terrains d'agrément,,,3951.0,1.337524,49.067228
7466,2017-297618,2017-08-03,1,Vente,228000.0,36.0,,RUE DE LA FORET,20,27180.0,27023,Aulnay-sur-Iton,27,,,27023000AL0033,,,,,,,,,,,,,0,1.0,Maison,121.0,5.0,S,sols,,,500.0,1.046143,48.987676
7467,2017-297651,2017-08-23,1,Vente,95000.0,11.0,,RUE DES BLEUETS,320,27000.0,27229,Évreux,27,,,27229000XN0386,,,539,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,1.161324,49.026306
7468,2017-297684,2017-08-02,1,Vente,166000.0,,,ARDILLIERES,B002,27320.0,27206,Droisy,27,,,272060000B0452,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,18.0,1.164253,48.801447
7469,2017-297737,2017-08-02,1,Vente,155000.0,8.0,,RUE DU PRESSOIR,78,27320.0,27206,Droisy,27,,,272060000B0340,,,,,,,,,,,,,0,1.0,Maison,138.0,7.0,T,terres,,,3712.0,1.162444,48.798718
7470,2017-297785,2017-08-22,1,Vente en l'état futur d'achèvement,10500.0,,,,,,27229,Évreux,27,,,27229000XC0009,,,36,,,,,,,,,,1,,,,,,,,,,1.150365,49.02855
7471,2017-297841,2017-08-31,1,Vente,150000.0,5.0,,RTE DE CONCHES,1100,27190.0,27242,Le Fidelaire,27,,,272420000E0452,,,,,,,,,,,,,0,1.0,Maison,90.0,3.0,S,sols,,,118.0,0.812388,48.932875
7472,2017-297888,2017-09-01,1,Vente,140000.0,11.0,,RUE DE LA LOUVETIERE,52,27120.0,27465,Le Plessis-Hébert,27,,,27465000AD0412,,,,,,,,,,,,,0,1.0,Maison,74.0,4.0,S,sols,,,500.0,1.353037,48.989089
7473,2017-297943,2017-09-02,1,Vente,23000.0,,,PORTE DE VERNEUIL,B026,27320.0,27438,Nonancourt,27,,,274380000C0867,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,763.0,1.193226,48.771646
7474,2017-297989,2017-09-12,1,Vente,153000.0,,,LE CLOS DE L ECU,B010,27930.0,27033,Bacquepuis,27,,,270330000A0301,,,,,,,,,,,,,0,,,,,S,sols,,,77.0,1.03988,49.087631
7475,2017-298038,2017-09-09,1,Vente,53000.0,,,LA FOSSE AUBIN,B018,27930.0,27504,Sacquenville,27,,,275040000C0247,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,875.0,1.086811,49.078438
7476,2017-298088,2017-09-05,1,Vente,110000.0,67.0,,LA GRANDE COUR,B025,27250.0,27139,Chambord,27,,,27139000ZB0057,,,,,,,,,,,,,0,1.0,Maison,58.0,3.0,J,jardins,,,690.0,0.62135,48.868005
7477,2017-298139,2017-09-27,2,Vente,59500.0,,,LE HAUT BOISSET,B033,27120.0,27076,Boisset-les-Prévanches,27,,,27076000AC0319,,,,,,,,,,,,,0,,,,,VE,vergers,,,1454.0,1.336054,48.964229
7478,2017-298189,2017-09-14,1,Vente,53000.0,,,LE BAS MARAIS,B004,27950.0,27562,Saint-Marcel,27,,,27562000AM0177,,,,,,,,,,,,,0,,,,,S,sols,,,213.0,1.457165,49.108662
7479,2017-298237,2017-09-27,1,Vente,7500.0,,,LE CHEMIN DE DOUAINS,B011,27120.0,27448,Pacy-sur-Eure,27,,,27448000ZA0685,,,,,,,,,,,,,0,,,,,S,sols,,,84.0,1.391233,49.019928
7480,2017-298280,2017-09-30,1,Vente,320000.0,4.0,,RUE DU PUITS GAGET,490,27120.0,27448,Pacy-sur-Eure,27,,,27448000AE0184,,,,,,,,,,,,,0,1.0,Maison,150.0,4.0,S,sols,,,798.0,1.38193,49.015345
7481,2017-298333,2017-09-30,2,Vente,330000.0,,,LA CROIX CATIN,B013,27220.0,27277,La Baronnie,27,,,272770000D0027,,,,,,,,,,,,,0,,,,,T,terres,,,34229.0,1.266782,48.953058
